scan,potential,current,time
0,3.963080e-02,3.757760e-10,
0,3.467696e-02,-9.394410e-11,
0,2.972310e-02,3.757760e-10,
0,2.476925e-02,-1.878880e-10,
0,1.981540e-02,4.697200e-10,
0,1.486155e-02,-1.878880e-10,
0,9.907701e-03,4.697200e-10,
0,4.953850e-03,-1.878880e-10,
1,0.000000e+00,4.697200e-10,
1,-4.953850e-03,-9.394410e-11,
1,-9.907701e-03,4.697200e-10,
1,-1.486155e-02,0.000000e+00,
1,-1.981540e-02,3.757760e-10,
1,-2.476925e-02,0.000000e+00,
1,-2.972310e-02,2.818320e-10,
1,-3.467696e-02,9.394410e-11,
1,-3.963080e-02,1.878880e-10,
1,-4.458466e-02,1.878880e-10,
1,-4.953850e-02,9.394410e-11,
1,-5.449236e-02,1.878880e-10,
1,-5.944621e-02,9.394410e-11,
1,-6.440006e-02,2.818320e-10,
1,-6.935391e-02,0.000000e+00,
1,-7.430775e-02,4.697200e-10,
1,-7.926161e-02,-9.394410e-11,
1,-8.421546e-02,4.697200e-10,
1,-8.916931e-02,-9.394410e-11,
1,-9.412316e-02,4.697200e-10,
1,-9.907701e-02,-9.394410e-11,
1,-1.040309e-01,4.697200e-10,
1,-1.089847e-01,-9.394410e-11,
1,-1.139386e-01,4.697200e-10,
1,-1.188924e-01,-9.394410e-11,
1,-1.238463e-01,4.697200e-10,
1,-1.288001e-01,-9.394410e-11,
1,-1.337540e-01,3.757760e-10,
1,-1.387070e-01,0.000000e+00,
1,-1.436610e-01,2.818320e-10,
1,-1.486150e-01,9.394410e-11,
1,-1.535690e-01,1.878880e-10,
1,-1.585230e-01,1.878880e-10,
1,-1.634770e-01,9.394410e-11,
1,-1.684300e-01,2.818320e-10,
1,-1.733840e-01,0.000000e+00,
1,-1.783380e-01,3.757760e-10,
1,-1.832920e-01,-9.394410e-11,
1,-1.882460e-01,4.697200e-10,
1,-1.932000e-01,-9.394410e-11,
1,-1.981540e-01,4.697200e-10,
1,-2.031070e-01,-9.394410e-11,
1,-2.080610e-01,4.697200e-10,
1,-2.130150e-01,-1.878880e-10,
1,-2.179690e-01,4.697200e-10,
1,-2.229230e-01,-9.394410e-11,
1,-2.278770e-01,4.697200e-10,
1,-2.328300e-01,-9.394410e-11,
1,-2.377840e-01,3.757760e-10,
1,-2.427380e-01,0.000000e+00,
1,-2.476920e-01,2.818320e-10,
1,-2.526460e-01,9.394410e-11,
1,-2.576000e-01,2.818320e-10,
1,-2.625540e-01,1.878880e-10,
1,-2.675070e-01,1.878880e-10,
1,-2.724610e-01,2.818320e-10,
1,-2.774150e-01,9.394410e-11,
1,-2.823690e-01,2.818320e-10,
1,-2.873230e-01,0.000000e+00,
1,-2.922770e-01,3.757760e-10,
1,-2.972310e-01,-9.394410e-11,
1,-3.021840e-01,4.697200e-10,
1,-2.972310e-01,-9.394410e-11,
1,-2.922770e-01,4.697200e-10,
1,-2.873230e-01,-9.394410e-11,
1,-2.823690e-01,5.636640e-10,
1,-2.774150e-01,-9.394410e-11,
1,-2.724610e-01,4.697200e-10,
1,-2.675070e-01,-9.394410e-11,
1,-2.625540e-01,3.757760e-10,
1,-2.576000e-01,-9.394410e-11,
1,-2.526460e-01,3.757760e-10,
1,-2.476920e-01,0.000000e+00,
1,-2.427380e-01,2.818320e-10,
1,-2.377840e-01,9.394410e-11,
1,-2.328300e-01,1.878880e-10,
1,-2.278770e-01,1.878880e-10,
1,-2.229230e-01,9.394410e-11,
1,-2.179690e-01,2.818320e-10,
1,-2.130150e-01,9.394410e-11,
1,-2.080610e-01,3.757760e-10,
1,-2.031070e-01,0.000000e+00,
1,-1.981540e-01,3.757760e-10,
1,-1.932000e-01,-9.394410e-11,
1,-1.882460e-01,4.697200e-10,
1,-1.832920e-01,-9.394410e-11,
1,-1.783380e-01,4.697200e-10,
1,-1.733840e-01,-1.878880e-10,
1,-1.684300e-01,4.697200e-10,
1,-1.634770e-01,-1.878880e-10,
1,-1.585230e-01,3.757760e-10,
1,-1.535690e-01,-9.394410e-11,
1,-1.486150e-01,4.697200e-10,
1,-1.436610e-01,0.000000e+00,
1,-1.387070e-01,3.757760e-10,
1,-1.337540e-01,9.394410e-11,
1,-1.288001e-01,2.818320e-10,
1,-1.238463e-01,1.878880e-10,
1,-1.188924e-01,1.878880e-10,
1,-1.139386e-01,1.878880e-10,
1,-1.089847e-01,9.394410e-11,
1,-1.040309e-01,2.818320e-10,
1,-9.907701e-02,0.000000e+00,
1,-9.412316e-02,3.757760e-10,
1,-8.916931e-02,-9.394410e-11,
1,-8.421546e-02,4.697200e-10,
1,-7.926161e-02,-9.394410e-11,
1,-7.430775e-02,4.697200e-10,
1,-6.935391e-02,-9.394410e-11,
1,-6.440006e-02,4.697200e-10,
1,-5.944621e-02,-9.394410e-11,
1,-5.449236e-02,4.697200e-10,
1,-4.953850e-02,-9.394410e-11,
1,-4.458466e-02,4.697200e-10,
1,-3.963080e-02,0.000000e+00,
1,-3.467696e-02,3.757760e-10,
1,-2.972310e-02,0.000000e+00,
1,-2.476925e-02,2.818320e-10,
1,-1.981540e-02,1.878880e-10,
1,-1.486155e-02,1.878880e-10,
1,-9.907701e-03,1.878880e-10,
1,-4.953850e-03,9.394410e-11,
1,0.000000e+00,2.818320e-10,
1,4.953850e-03,0.000000e+00,
1,9.907701e-03,3.757760e-10,
1,1.486155e-02,-9.394410e-11,
1,1.981540e-02,4.697200e-10,
1,2.476925e-02,-9.394410e-11,
1,2.972310e-02,4.697200e-10,
1,3.467696e-02,-9.394410e-11,
1,3.963080e-02,4.697200e-10,
1,4.458466e-02,-1.878880e-10,
1,4.953850e-02,4.697200e-10,
1,5.449236e-02,-9.394410e-11,
1,5.944621e-02,3.757760e-10,
1,6.440006e-02,-9.394410e-11,
1,6.935391e-02,3.757760e-10,
1,7.430775e-02,0.000000e+00,
1,7.926161e-02,2.818320e-10,
1,8.421546e-02,9.394410e-11,
1,8.916931e-02,1.878880e-10,
1,9.412316e-02,1.878880e-10,
1,9.907701e-02,9.394410e-11,
1,1.040309e-01,1.878880e-10,
1,1.089847e-01,0.000000e+00,
1,1.139386e-01,2.818320e-10,
1,1.188924e-01,0.000000e+00,
1,1.238463e-01,3.757760e-10,
1,1.288001e-01,-9.394410e-11,
1,1.337540e-01,3.757760e-10,
1,1.387070e-01,-9.394410e-11,
1,1.436610e-01,4.697200e-10,
1,1.486150e-01,-1.878880e-10,
1,1.535690e-01,4.697200e-10,
1,1.585230e-01,-1.878880e-10,
1,1.634770e-01,4.697200e-10,
1,1.684300e-01,-9.394410e-11,
1,1.733840e-01,3.757760e-10,
1,1.783380e-01,0.000000e+00,
1,1.832920e-01,3.757760e-10,
1,1.882460e-01,0.000000e+00,
1,1.932000e-01,2.818320e-10,
1,1.981540e-01,1.878880e-10,
1,2.031070e-01,1.878880e-10,
1,2.080610e-01,1.878880e-10,
1,2.130150e-01,9.394410e-11,
1,2.179690e-01,2.818320e-10,
1,2.229230e-01,0.000000e+00,
1,2.278770e-01,3.757760e-10,
1,2.328300e-01,-9.394410e-11,
1,2.377840e-01,4.697200e-10,
1,2.427380e-01,-9.394410e-11,
1,2.476920e-01,4.697200e-10,
1,2.526460e-01,-9.394410e-11,
1,2.576000e-01,5.636640e-10,
1,2.625540e-01,-9.394410e-11,
1,2.675070e-01,4.697200e-10,
1,2.724610e-01,-9.394410e-11,
1,2.774150e-01,4.697200e-10,
1,2.823690e-01,0.000000e+00,
1,2.873230e-01,3.757760e-10,
1,2.922770e-01,0.000000e+00,
1,2.972310e-01,1.878880e-10,
1,3.021840e-01,9.394410e-11,
1,2.972310e-01,1.878880e-10,
1,2.922770e-01,1.878880e-10,
1,2.873230e-01,9.394410e-11,
1,2.823690e-01,2.818320e-10,
1,2.774150e-01,0.000000e+00,
1,2.724610e-01,3.757760e-10,
1,2.675070e-01,-9.394410e-11,
1,2.625540e-01,4.697200e-10,
1,2.576000e-01,-9.394410e-11,
1,2.526460e-01,4.697200e-10,
1,2.476920e-01,-1.878880e-10,
1,2.427380e-01,4.697200e-10,
1,2.377840e-01,-9.394410e-11,
1,2.328300e-01,4.697200e-10,
1,2.278770e-01,-9.394410e-11,
1,2.229230e-01,3.757760e-10,
1,2.179690e-01,0.000000e+00,
1,2.130150e-01,3.757760e-10,
1,2.080610e-01,0.000000e+00,
1,2.031070e-01,2.818320e-10,
1,1.981540e-01,1.878880e-10,
1,1.932000e-01,1.878880e-10,
1,1.882460e-01,1.878880e-10,
1,1.832920e-01,9.394410e-11,
1,1.783380e-01,2.818320e-10,
1,1.733840e-01,0.000000e+00,
1,1.684300e-01,3.757760e-10,
1,1.634770e-01,-9.394410e-11,
1,1.585230e-01,4.697200e-10,
1,1.535690e-01,-9.394410e-11,
1,1.486150e-01,4.697200e-10,
1,1.436610e-01,-1.878880e-10,
1,1.387070e-01,4.697200e-10,
1,1.337540e-01,-9.394410e-11,
1,1.288001e-01,4.697200e-10,
1,1.238463e-01,-9.394410e-11,
1,1.188924e-01,3.757760e-10,
1,1.139386e-01,0.000000e+00,
1,1.089847e-01,3.757760e-10,
1,1.040309e-01,9.394410e-11,
1,9.907701e-02,2.818320e-10,
1,9.412316e-02,9.394410e-11,
1,8.916931e-02,1.878880e-10,
1,8.421546e-02,1.878880e-10,
1,7.926161e-02,9.394410e-11,
1,7.430775e-02,2.818320e-10,
1,6.935391e-02,0.000000e+00,
1,6.440006e-02,3.757760e-10,
1,5.944621e-02,-9.394410e-11,
1,5.449236e-02,4.697200e-10,
1,4.953850e-02,-1.878880e-10,
1,4.458466e-02,3.757760e-10,
1,3.963080e-02,-1.878880e-10,
1,3.467696e-02,4.697200e-10,
1,2.972310e-02,-1.878880e-10,
1,2.476925e-02,4.697200e-10,
1,1.981540e-02,-9.394410e-11,
1,1.486155e-02,4.697200e-10,
1,9.907701e-03,0.000000e+00,
1,4.953850e-03,3.757760e-10,
2,0.000000e+00,9.394410e-11,
2,-4.953850e-03,2.818320e-10,
2,-9.907701e-03,9.394410e-11,
2,-1.486155e-02,1.878880e-10,
2,-1.981540e-02,1.878880e-10,
2,-2.476925e-02,9.394410e-11,
2,-2.972310e-02,2.818320e-10,
2,-3.467696e-02,0.000000e+00,
2,-3.963080e-02,3.757760e-10,
2,-4.458466e-02,-9.394410e-11,
2,-4.953850e-02,4.697200e-10,
2,-5.449236e-02,-9.394410e-11,
2,-5.944621e-02,4.697200e-10,
2,-6.440006e-02,-9.394410e-11,
2,-6.935391e-02,4.697200e-10,
2,-7.430775e-02,-1.878880e-10,
2,-7.926161e-02,4.697200e-10,
2,-8.421546e-02,-9.394410e-11,
2,-8.916931e-02,3.757760e-10,
2,-9.412316e-02,-9.394410e-11,
2,-9.907701e-02,3.757760e-10,
2,-1.040309e-01,0.000000e+00,
2,-1.089847e-01,2.818320e-10,
2,-1.139386e-01,1.878880e-10,
2,-1.188924e-01,1.878880e-10,
2,-1.238463e-01,1.878880e-10,
2,-1.288001e-01,9.394410e-11,
2,-1.337540e-01,2.818320e-10,
2,-1.387070e-01,0.000000e+00,
2,-1.436610e-01,3.757760e-10,
2,-1.486150e-01,-9.394410e-11,
2,-1.535690e-01,3.757760e-10,
2,-1.585230e-01,-1.878880e-10,
2,-1.634770e-01,4.697200e-10,
2,-1.684300e-01,-1.878880e-10,
2,-1.733840e-01,4.697200e-10,
2,-1.783380e-01,-1.878880e-10,
2,-1.832920e-01,4.697200e-10,
2,-1.882460e-01,-9.394410e-11,
2,-1.932000e-01,3.757760e-10,
2,-1.981540e-01,-9.394410e-11,
2,-2.031070e-01,3.757760e-10,
2,-2.080610e-01,0.000000e+00,
2,-2.130150e-01,2.818320e-10,
2,-2.179690e-01,9.394410e-11,
2,-2.229230e-01,1.878880e-10,
2,-2.278770e-01,1.878880e-10,
2,-2.328300e-01,9.394410e-11,
2,-2.377840e-01,2.818320e-10,
2,-2.427380e-01,0.000000e+00,
2,-2.476920e-01,3.757760e-10,
2,-2.526460e-01,-9.394410e-11,
2,-2.576000e-01,4.697200e-10,
2,-2.625540e-01,-9.394410e-11,
2,-2.675070e-01,4.697200e-10,
2,-2.724610e-01,-1.878880e-10,
2,-2.774150e-01,4.697200e-10,
2,-2.823690e-01,-9.394410e-11,
2,-2.873230e-01,4.697200e-10,
2,-2.922770e-01,-9.394410e-11,
2,-2.972310e-01,3.757760e-10,
2,-3.021840e-01,-9.394410e-11,
2,-2.972310e-01,3.757760e-10,
2,-2.922770e-01,0.000000e+00,
2,-2.873230e-01,1.878880e-10,
2,-2.823690e-01,9.394410e-11,
2,-2.774150e-01,1.878880e-10,
2,-2.724610e-01,1.878880e-10,
2,-2.675070e-01,9.394410e-11,
2,-2.625540e-01,2.818320e-10,
2,-2.576000e-01,-9.394410e-11,
2,-2.526460e-01,3.757760e-10,
2,-2.476920e-01,-9.394410e-11,
2,-2.427380e-01,4.697200e-10,
2,-2.377840e-01,-9.394410e-11,
2,-2.328300e-01,4.697200e-10,
2,-2.278770e-01,-9.394410e-11,
2,-2.229230e-01,4.697200e-10,
2,-2.179690e-01,-1.878880e-10,
2,-2.130150e-01,4.697200e-10,
2,-2.080610e-01,-9.394410e-11,
2,-2.031070e-01,3.757760e-10,
2,-1.981540e-01,-9.394410e-11,
2,-1.932000e-01,2.818320e-10,
2,-1.882460e-01,0.000000e+00,
2,-1.832920e-01,1.878880e-10,
2,-1.783380e-01,9.394410e-11,
2,-1.733840e-01,9.394410e-11,
2,-1.684300e-01,1.878880e-10,
2,-1.634770e-01,9.394410e-11,
2,-1.585230e-01,2.818320e-10,
2,-1.535690e-01,0.000000e+00,
2,-1.486150e-01,3.757760e-10,
2,-1.436610e-01,-9.394410e-11,
2,-1.387070e-01,4.697200e-10,
2,-1.337540e-01,-9.394410e-11,
2,-1.288001e-01,4.697200e-10,
2,-1.238463e-01,-1.878880e-10,
2,-1.188924e-01,4.697200e-10,
2,-1.139386e-01,-1.878880e-10,
2,-1.089847e-01,4.697200e-10,
2,-1.040309e-01,-9.394410e-11,
2,-9.907701e-02,3.757760e-10,
2,-9.412316e-02,0.000000e+00,
2,-8.916931e-02,2.818320e-10,
2,-8.421546e-02,9.394410e-11,
2,-7.926161e-02,1.878880e-10,
2,-7.430775e-02,1.878880e-10,
2,-6.935391e-02,9.394410e-11,
2,-6.440006e-02,2.818320e-10,
2,-5.944621e-02,0.000000e+00,
2,-5.449236e-02,3.757760e-10,
2,-4.953850e-02,0.000000e+00,
2,-4.458466e-02,3.757760e-10,
2,-3.963080e-02,-9.394410e-11,
2,-3.467696e-02,4.697200e-10,
2,-2.972310e-02,-9.394410e-11,
2,-2.476925e-02,4.697200e-10,
2,-1.981540e-02,-1.878880e-10,
2,-1.486155e-02,4.697200e-10,
2,-9.907701e-03,-9.394410e-11,
2,-4.953850e-03,3.757760e-10,
2,0.000000e+00,-9.394410e-11,
2,4.953850e-03,3.757760e-10,
2,9.907701e-03,0.000000e+00,
2,1.486155e-02,2.818320e-10,
2,1.981540e-02,9.394410e-11,
2,2.476925e-02,1.878880e-10,
2,2.972310e-02,1.878880e-10,
2,3.467696e-02,9.394410e-11,
2,3.963080e-02,2.818320e-10,
2,4.458466e-02,0.000000e+00,
2,4.953850e-02,3.757760e-10,
2,5.449236e-02,-9.394410e-11,
2,5.944621e-02,4.697200e-10,
2,6.440006e-02,-9.394410e-11,
2,6.935391e-02,4.697200e-10,
2,7.430775e-02,-9.394410e-11,
2,7.926161e-02,4.697200e-10,
2,8.421546e-02,-9.394410e-11,
2,8.916931e-02,4.697200e-10,
2,9.412316e-02,-9.394410e-11,
2,9.907701e-02,4.697200e-10,
2,1.040309e-01,-9.394410e-11,
2,1.089847e-01,3.757760e-10,
2,1.139386e-01,9.394410e-11,
2,1.188924e-01,2.818320e-10,
2,1.238463e-01,9.394410e-11,
2,1.288001e-01,1.878880e-10,
2,1.337540e-01,1.878880e-10,
2,1.387070e-01,9.394410e-11,
2,1.436610e-01,2.818320e-10,
2,1.486150e-01,0.000000e+00,
2,1.535690e-01,3.757760e-10,
2,1.585230e-01,-9.394410e-11,
2,1.634770e-01,4.697200e-10,
2,1.684300e-01,-9.394410e-11,
2,1.733840e-01,4.697200e-10,
2,1.783380e-01,-1.878880e-10,
2,1.832920e-01,4.697200e-10,
2,1.882460e-01,-9.394410e-11,
2,1.932000e-01,4.697200e-10,
2,1.981540e-01,-9.394410e-11,
2,2.031070e-01,4.697200e-10,
2,2.080610e-01,0.000000e+00,
2,2.130150e-01,2.818320e-10,
2,2.179690e-01,9.394410e-11,
2,2.229230e-01,2.818320e-10,
2,2.278770e-01,1.878880e-10,
2,2.328300e-01,9.394410e-11,
2,2.377840e-01,2.818320e-10,
2,2.427380e-01,0.000000e+00,
2,2.476920e-01,2.818320e-10,
2,2.526460e-01,0.000000e+00,
2,2.576000e-01,4.697200e-10,
2,2.625540e-01,-9.394410e-11,
2,2.675070e-01,4.697200e-10,
2,2.724610e-01,-9.394410e-11,
2,2.774150e-01,4.697200e-10,
2,2.823690e-01,-1.878880e-10,
2,2.873230e-01,4.697200e-10,
2,2.922770e-01,-9.394410e-11,
2,2.972310e-01,4.697200e-10,
2,3.021840e-01,-9.394410e-11,
2,2.972310e-01,3.757760e-10,
2,2.922770e-01,0.000000e+00,
2,2.873230e-01,2.818320e-10,
2,2.823690e-01,9.394410e-11,
2,2.774150e-01,1.878880e-10,
2,2.724610e-01,1.878880e-10,
2,2.675070e-01,9.394410e-11,
2,2.625540e-01,2.818320e-10,
2,2.576000e-01,0.000000e+00,
2,2.526460e-01,3.757760e-10,
2,2.476920e-01,0.000000e+00,
2,2.427380e-01,4.697200e-10,
